loan_id,customer_id,loan_type,loan_amount
LOAN047340,CUST069605,PERSONAL,1793060
LOAN047341,CUST002979,BUSINESS,4476909
LOAN047342,CUST098027,CAR,2244616
LOAN047343,CUST056393,PERSONAL,1580012
LOAN047344,CUST056965,CAR,4150250
LOAN047345,CUST078844,CAR,4593721
LOAN047346,CUST077732,HOME,4406360
LOAN047347,CUST026990,PERSONAL,4080719
LOAN047348,CUST062936,BUSINESS,4268069
LOAN047349,CUST052223,CAR,523854
LOAN047350,CUST057389,BUSINESS,1228595
LOAN047351,CUST064045,BUSINESS,591110
LOAN047352,CUST031296,HOME,254101
LOAN047353,CUST024647,CAR,3743993
LOAN047354,CUST069521,BUSINESS,2235983
LOAN047355,CUST020765,PERSONAL,3259547
LOAN047356,CUST003451,PERSONAL,2876393
LOAN047357,CUST089252,BUSINESS,4397188
LOAN047358,CUST059537,HOME,1623991
LOAN047359,CUST084789,PERSONAL,4422259
LOAN047360,CUST040006,PERSONAL,1433677
LOAN047361,CUST074892,PERSONAL,4205358
LOAN047362,CUST085965,BUSINESS,1564168
LOAN047363,CUST059524,CAR,3081553
LOAN047364,CUST094997,PERSONAL,2324204
LOAN047365,CUST043437,HOME,235690
LOAN047366,CUST070186,PERSONAL,2633527
LOAN047367,CUST053975,HOME,3335773
LOAN047368,CUST093473,BUSINESS,3561324
LOAN047369,CUST069640,CAR,1806362
LOAN047370,CUST012284,BUSINESS,930828
LOAN047371,CUST064799,BUSINESS,682423
LOAN047372,CUST032126,CAR,1266619
LOAN047373,CUST070273,CAR,4963388
LOAN047374,CUST035770,PERSONAL,2750298
LOAN047375,CUST028434,CAR,2169610
LOAN047376,CUST057394,BUSINESS,4333727
LOAN047377,CUST026281,BUSINESS,3508038
LOAN047378,CUST053610,CAR,2159152
LOAN047379,CUST087866,HOME,3971614
LOAN047380,CUST085579,BUSINESS,2981745
LOAN047381,CUST008448,HOME,2575008
LOAN047382,CUST082071,HOME,1362916
LOAN047383,CUST034695,HOME,682603
LOAN047384,CUST079292,PERSONAL,4564052
LOAN047385,CUST084487,BUSINESS,2104889
LOAN047386,CUST058304,HOME,3981594
LOAN047387,CUST079029,PERSONAL,4306710
LOAN047388,CUST059525,BUSINESS,4618883
LOAN047389,CUST095968,HOME,706122
LOAN047390,CUST081284,BUSINESS,3767828
LOAN047391,CUST054193,HOME,4542512
LOAN047392,CUST057447,PERSONAL,3934497
LOAN047393,CUST064364,PERSONAL,2846681
LOAN047394,CUST022388,CAR,3393624
LOAN047395,CUST008419,BUSINESS,1809259
LOAN047396,CUST018235,BUSINESS,1884036
LOAN047397,CUST064906,CAR,1618916
LOAN047398,CUST090858,CAR,195714
LOAN047399,CUST069134,HOME,1245884
LOAN047400,CUST094836,CAR,3015935
LOAN047401,CUST033613,HOME,2367479
LOAN047402,CUST098358,PERSONAL,508295
LOAN047403,CUST088077,HOME,469600
LOAN047404,CUST099218,PERSONAL,4605504
LOAN047405,CUST034336,BUSINESS,3762902
LOAN047406,CUST025487,PERSONAL,1554709
LOAN047407,CUST021231,CAR,4770424
LOAN047408,CUST071424,HOME,229381
LOAN047409,CUST060963,HOME,4307636
LOAN047410,CUST078623,BUSINESS,1278194
LOAN047411,CUST058022,HOME,3253023
LOAN047412,CUST004982,BUSINESS,1326044
LOAN047413,CUST073806,HOME,1916718
LOAN047414,CUST047471,BUSINESS,4476334
LOAN047415,CUST033852,PERSONAL,734336
LOAN047416,CUST090510,BUSINESS,478549
LOAN047417,CUST098993,BUSINESS,289607
LOAN047418,CUST072806,BUSINESS,4456963
LOAN047419,CUST031264,CAR,3506386
LOAN047420,CUST015083,CAR,3723274
LOAN047421,CUST062342,CAR,1382693
LOAN047422,CUST072579,CAR,188084
LOAN047423,CUST071972,HOME,2970343
LOAN047424,CUST039766,HOME,2460948
LOAN047425,CUST084052,PERSONAL,1557353
LOAN047426,CUST010713,PERSONAL,1752169
LOAN047427,CUST018226,CAR,4714372
LOAN047428,CUST017086,HOME,1209540
LOAN047429,CUST088916,CAR,1741279
LOAN047430,CUST041666,BUSINESS,4177457
LOAN047431,CUST052519,CAR,2626633
LOAN047432,CUST035143,PERSONAL,533803
LOAN047433,CUST005071,CAR,1774661
LOAN047434,CUST026087,CAR,2966820
LOAN047435,CUST023846,BUSINESS,3638322
LOAN047436,CUST001276,HOME,1681419
LOAN047437,CUST097235,BUSINESS,3542114
LOAN047438,CUST067435,HOME,775459
LOAN047439,CUST070788,CAR,1210431
LOAN047440,CUST013147,BUSINESS,3603153
LOAN047441,CUST039654,PERSONAL,748890
LOAN047442,CUST074948,CAR,3845401
LOAN047443,CUST057299,PERSONAL,3752256
LOAN047444,CUST075143,BUSINESS,4810018
LOAN047445,CUST009898,CAR,1582216
LOAN047446,CUST031640,PERSONAL,1223328
LOAN047447,CUST074013,PERSONAL,1614616
LOAN047448,CUST057086,PERSONAL,839369
LOAN047449,CUST059833,HOME,249286
LOAN047450,CUST071553,HOME,570257
LOAN047451,CUST065637,CAR,2467709
LOAN047452,CUST095789,CAR,1701851
LOAN047453,CUST055928,CAR,3378076
LOAN047454,CUST004155,CAR,735783
LOAN047455,CUST006684,CAR,1185713
LOAN047456,CUST024409,BUSINESS,1112767
LOAN047457,CUST038218,BUSINESS,3495013
LOAN047458,CUST035256,BUSINESS,4467580
LOAN047459,CUST089626,PERSONAL,4672778
LOAN047460,CUST033947,CAR,3902155
LOAN047461,CUST061115,CAR,2377458
LOAN047462,CUST038510,PERSONAL,3187406
LOAN047463,CUST012530,PERSONAL,2953797
LOAN047464,CUST026958,PERSONAL,1734470
LOAN047465,CUST005594,BUSINESS,3614943
LOAN047466,CUST030951,PERSONAL,555817
LOAN047467,CUST043746,CAR,3562381
LOAN047468,CUST019428,HOME,1919843
LOAN047469,CUST088669,PERSONAL,1153318
LOAN047470,CUST044704,HOME,1811328
LOAN047471,CUST097066,CAR,3064915
LOAN047472,CUST063013,BUSINESS,4543995
LOAN047473,CUST073048,CAR,3922993
LOAN047474,CUST076422,BUSINESS,768608
LOAN047475,CUST050915,PERSONAL,4692263
LOAN047476,CUST021618,PERSONAL,4806019
LOAN047477,CUST062185,BUSINESS,3689914
LOAN047478,CUST015433,PERSONAL,2725063
LOAN047479,CUST062053,CAR,2837379
LOAN047480,CUST052141,PERSONAL,1470672
LOAN047481,CUST009737,PERSONAL,2903153
LOAN047482,CUST037278,HOME,3777912
LOAN047483,CUST058974,BUSINESS,3581138
LOAN047484,CUST040591,PERSONAL,4936764
LOAN047485,CUST095955,CAR,1630918
LOAN047486,CUST087956,PERSONAL,765065
LOAN047487,CUST072393,BUSINESS,3901973
LOAN047488,CUST041737,PERSONAL,2202026
LOAN047489,CUST080596,HOME,1015379
LOAN047490,CUST032366,PERSONAL,886284
LOAN047491,CUST068587,PERSONAL,2320218
LOAN047492,CUST038417,HOME,688451
LOAN047493,CUST042645,CAR,4957223
LOAN047494,CUST071200,CAR,3696095
LOAN047495,CUST018554,CAR,2566656
LOAN047496,CUST026346,BUSINESS,1089329
LOAN047497,CUST040679,CAR,1764192
LOAN047498,CUST076376,CAR,4199559
LOAN047499,CUST062882,HOME,3354231
LOAN047500,CUST063688,HOME,1139022
LOAN047501,CUST046687,CAR,1119515
LOAN047502,CUST094206,HOME,4761691
LOAN047503,CUST036416,CAR,3910972
LOAN047504,CUST051413,BUSINESS,3899344
LOAN047505,CUST088477,HOME,2900176
LOAN047506,CUST046286,PERSONAL,1646416
LOAN047507,CUST079908,PERSONAL,3347143
LOAN047508,CUST001270,BUSINESS,4742118
LOAN047509,CUST045075,PERSONAL,1096656
LOAN047510,CUST010487,PERSONAL,4623903
LOAN047511,CUST069336,PERSONAL,4149804
LOAN047512,CUST044554,BUSINESS,4146746
LOAN047513,CUST046911,HOME,583895
LOAN047514,CUST066376,CAR,2115902
LOAN047515,CUST001850,BUSINESS,4734849
LOAN047516,CUST013115,BUSINESS,128829
LOAN047517,CUST097970,HOME,3261461
LOAN047518,CUST065286,HOME,2797129
LOAN047519,CUST071412,HOME,234844
LOAN047520,CUST027271,HOME,504656
LOAN047521,CUST032665,BUSINESS,2668722
LOAN047522,CUST064393,PERSONAL,3065138
LOAN047523,CUST013324,HOME,4679892
LOAN047524,CUST072141,BUSINESS,2508068
LOAN047525,CUST045057,PERSONAL,1660261
LOAN047526,CUST042160,BUSINESS,104021
LOAN047527,CUST087457,CAR,2014104
LOAN047528,CUST029520,HOME,1914037
LOAN047529,CUST096501,PERSONAL,795486
LOAN047530,CUST001901,BUSINESS,136631
LOAN047531,CUST059019,CAR,4676413
LOAN047532,CUST057591,CAR,2435939
LOAN047533,CUST091886,HOME,1328910
LOAN047534,CUST064630,CAR,1235228
LOAN047535,CUST051514,BUSINESS,251429
LOAN047536,CUST075457,CAR,995434
LOAN047537,CUST049860,PERSONAL,3785366
LOAN047538,CUST002610,CAR,179019
LOAN047539,CUST057212,PERSONAL,4794165
LOAN047540,CUST004309,PERSONAL,3604801
LOAN047541,CUST056057,CAR,1156334
LOAN047542,CUST095039,BUSINESS,309341
LOAN047543,CUST098901,CAR,1562602
LOAN047544,CUST077792,HOME,1674609
LOAN047545,CUST011443,HOME,300465
LOAN047546,CUST077828,HOME,3127746
LOAN047547,CUST066334,BUSINESS,526277
LOAN047548,CUST085416,CAR,2893814
LOAN047549,CUST011377,CAR,2487263
LOAN047550,CUST052417,CAR,1622504
LOAN047551,CUST028999,HOME,1971459
LOAN047552,CUST034674,BUSINESS,1081468
LOAN047553,CUST024221,PERSONAL,1443401
LOAN047554,CUST023599,PERSONAL,3055405
LOAN047555,CUST052177,PERSONAL,1251276
LOAN047556,CUST096324,BUSINESS,4096859
LOAN047557,CUST073449,CAR,909874
LOAN047558,CUST097253,BUSINESS,2600218
LOAN047559,CUST055649,CAR,3698734
LOAN047560,CUST036583,CAR,4339706
LOAN047561,CUST054327,BUSINESS,3775246
LOAN047562,CUST059229,BUSINESS,811051
LOAN047563,CUST028587,BUSINESS,584793
LOAN047564,CUST079972,HOME,1324144
LOAN047565,CUST073208,BUSINESS,3661350
LOAN047566,CUST088886,PERSONAL,631046
LOAN047567,CUST061251,CAR,1690224
LOAN047568,CUST013549,PERSONAL,4153389
LOAN047569,CUST007342,HOME,544687
LOAN047570,CUST070169,CAR,1942044
LOAN047571,CUST003972,PERSONAL,3292211
LOAN047572,CUST026684,BUSINESS,1430058
LOAN047573,CUST002362,CAR,2412037
LOAN047574,CUST059484,HOME,593742
LOAN047575,CUST077814,BUSINESS,3330052
LOAN047576,CUST032771,CAR,2053811
LOAN047577,CUST041564,CAR,2392731
LOAN047578,CUST085940,PERSONAL,4027210
LOAN047579,CUST057266,BUSINESS,2302279
LOAN047580,CUST025928,CAR,3085109
LOAN047581,CUST032780,BUSINESS,128988
LOAN047582,CUST026658,BUSINESS,2752490
LOAN047583,CUST056908,BUSINESS,1017806
LOAN047584,CUST015607,PERSONAL,4239503
LOAN047585,CUST022689,BUSINESS,157035
LOAN047586,CUST004858,CAR,1170160
LOAN047587,CUST043415,CAR,2691064
LOAN047588,CUST019100,BUSINESS,2676014
LOAN047589,CUST065927,CAR,1871285
LOAN047590,CUST046591,BUSINESS,3687982
LOAN047591,CUST026943,HOME,4490553
LOAN047592,CUST082182,CAR,2671817
LOAN047593,CUST006189,PERSONAL,623068
LOAN047594,CUST062900,CAR,762141
LOAN047595,CUST060018,BUSINESS,142547
LOAN047596,CUST007385,CAR,518076
LOAN047597,CUST029123,PERSONAL,1855260
LOAN047598,CUST088579,BUSINESS,2744771
LOAN047599,CUST077853,HOME,2164527
LOAN047600,CUST063162,HOME,1703213
LOAN047601,CUST083914,CAR,2245287
LOAN047602,CUST002375,HOME,1883114
LOAN047603,CUST046520,HOME,840230
LOAN047604,CUST094673,HOME,3827419
LOAN047605,CUST026621,HOME,4093911
LOAN047606,CUST065222,CAR,4670323
LOAN047607,CUST045479,BUSINESS,911136
LOAN047608,CUST090031,BUSINESS,4797987
LOAN047609,CUST042078,BUSINESS,724504
LOAN047610,CUST019661,HOME,3074628
LOAN047611,CUST011107,HOME,1905426
LOAN047612,CUST057227,PERSONAL,1913059
LOAN047613,CUST006955,BUSINESS,171082
LOAN047614,CUST045893,HOME,1915278
LOAN047615,CUST001255,CAR,3378566
LOAN047616,CUST020890,CAR,2050060
LOAN047617,CUST001109,BUSINESS,4681369
LOAN047618,CUST016317,CAR,3002729
LOAN047619,CUST026403,BUSINESS,1557541
LOAN047620,CUST095496,BUSINESS,3970266
LOAN047621,CUST078183,BUSINESS,2743568
LOAN047622,CUST091623,BUSINESS,675111
LOAN047623,CUST052292,CAR,3940993
LOAN047624,CUST071972,CAR,178132
LOAN047625,CUST013194,HOME,3444122
LOAN047626,CUST028732,HOME,3988634
LOAN047627,CUST084141,BUSINESS,117887
LOAN047628,CUST006714,CAR,2986831
LOAN047629,CUST079276,PERSONAL,3622736
LOAN047630,CUST078356,PERSONAL,1273174
LOAN047631,CUST092994,CAR,974464
LOAN047632,CUST032867,PERSONAL,404878
LOAN047633,CUST068790,BUSINESS,2182345
LOAN047634,CUST075803,CAR,3627377
LOAN047635,CUST092001,PERSONAL,2701788
LOAN047636,CUST042152,HOME,1733421
LOAN047637,CUST035477,CAR,3993834
LOAN047638,CUST028526,HOME,1500034
LOAN047639,CUST037075,BUSINESS,560958
LOAN047640,CUST010677,BUSINESS,1298084
LOAN047641,CUST048312,HOME,4598885
LOAN047642,CUST056867,HOME,3508831
LOAN047643,CUST095759,BUSINESS,2216711
LOAN047644,CUST047457,BUSINESS,530017
LOAN047645,CUST023012,HOME,292657
LOAN047646,CUST040049,HOME,2627078
LOAN047647,CUST008622,HOME,4866408
LOAN047648,CUST025605,BUSINESS,227733
LOAN047649,CUST009862,BUSINESS,2662850
LOAN047650,CUST019958,BUSINESS,4917072
LOAN047651,CUST001368,CAR,1588711
LOAN047652,CUST092186,HOME,4887623
LOAN047653,CUST055010,CAR,1115936
LOAN047654,CUST037454,BUSINESS,1056056
LOAN047655,CUST089895,CAR,2709947
LOAN047656,CUST068411,PERSONAL,4605730
LOAN047657,CUST013180,CAR,114256
LOAN047658,CUST095974,CAR,1516881
LOAN047659,CUST001077,BUSINESS,959776
LOAN047660,CUST048372,BUSINESS,152341
LOAN047661,CUST063746,CAR,1521791
LOAN047662,CUST006544,BUSINESS,2220992
LOAN047663,CUST005364,CAR,2411437
LOAN047664,CUST003044,PERSONAL,1566012
LOAN047665,CUST042403,BUSINESS,4541025
LOAN047666,CUST015451,PERSONAL,2737441
LOAN047667,CUST013482,BUSINESS,3719942
LOAN047668,CUST049727,HOME,1081366
LOAN047669,CUST065320,HOME,788219
LOAN047670,CUST051154,BUSINESS,3683681
LOAN047671,CUST030211,PERSONAL,3203177
LOAN047672,CUST071680,PERSONAL,2113383
LOAN047673,CUST094306,HOME,3580240
LOAN047674,CUST071892,PERSONAL,951326
LOAN047675,CUST052630,PERSONAL,449046
LOAN047676,CUST048963,CAR,1431991
LOAN047677,CUST095007,PERSONAL,4976910
LOAN047678,CUST017020,HOME,2694604
LOAN047679,CUST057652,CAR,1756860
LOAN047680,CUST023819,PERSONAL,1146753
LOAN047681,CUST015786,HOME,4637477
LOAN047682,CUST067283,PERSONAL,2333054
LOAN047683,CUST096325,HOME,1494651
LOAN047684,CUST060267,PERSONAL,3411353
LOAN047685,CUST032219,CAR,1713056
LOAN047686,CUST024191,BUSINESS,4395440
LOAN047687,CUST041789,PERSONAL,3505202
LOAN047688,CUST055339,CAR,2268208
LOAN047689,CUST095983,CAR,2435603
LOAN047690,CUST049375,HOME,1276881
LOAN047691,CUST045892,HOME,113751
LOAN047692,CUST085625,HOME,4475761
LOAN047693,CUST019771,PERSONAL,4823705
LOAN047694,CUST008936,HOME,2125953
LOAN047695,CUST002702,CAR,1439709
LOAN047696,CUST084501,BUSINESS,3521054
LOAN047697,CUST050212,HOME,1452070
LOAN047698,CUST079314,CAR,4589603
LOAN047699,CUST021935,CAR,2239087
LOAN047700,CUST073370,HOME,1989096
LOAN047701,CUST024702,CAR,1913597
LOAN047702,CUST014399,PERSONAL,1358474
LOAN047703,CUST052222,PERSONAL,3956450
LOAN047704,CUST034185,PERSONAL,3003040
LOAN047705,CUST061755,PERSONAL,1630584
LOAN047706,CUST003010,PERSONAL,4493517
LOAN047707,CUST081324,HOME,1209539
LOAN047708,CUST038975,CAR,618729
LOAN047709,CUST056964,PERSONAL,1820773
LOAN047710,CUST072563,PERSONAL,2098089
LOAN047711,CUST057823,CAR,144908
LOAN047712,CUST034900,CAR,2650864
LOAN047713,CUST085339,PERSONAL,3278144
LOAN047714,CUST078701,PERSONAL,4540206
LOAN047715,CUST073296,BUSINESS,3331998
LOAN047716,CUST023699,PERSONAL,4843984
LOAN047717,CUST059725,BUSINESS,4899121
LOAN047718,CUST036573,HOME,1623801
LOAN047719,CUST080460,BUSINESS,2109914
LOAN047720,CUST083219,BUSINESS,2726938
LOAN047721,CUST088562,PERSONAL,4130284
LOAN047722,CUST060760,CAR,3044985
LOAN047723,CUST013490,BUSINESS,1340886
LOAN047724,CUST086531,CAR,4057650
LOAN047725,CUST067643,CAR,191191
LOAN047726,CUST049189,CAR,173088
LOAN047727,CUST093314,BUSINESS,4764923
LOAN047728,CUST002232,BUSINESS,2445938
LOAN047729,CUST050067,HOME,4702058
LOAN047730,CUST082988,HOME,225161
LOAN047731,CUST085739,HOME,2519398
LOAN047732,CUST042804,CAR,219827
LOAN047733,CUST013380,HOME,3049460
LOAN047734,CUST047769,HOME,3683639
LOAN047735,CUST059345,HOME,4885304
LOAN047736,CUST025788,HOME,2828527
LOAN047737,CUST010262,HOME,3051284
LOAN047738,CUST027727,BUSINESS,4082349
LOAN047739,CUST044523,PERSONAL,2984463
LOAN047740,CUST021246,CAR,4471504
LOAN047741,CUST056391,CAR,2147811
LOAN047742,CUST073073,PERSONAL,3573123
LOAN047743,CUST053759,BUSINESS,1843680
LOAN047744,CUST031592,HOME,2298803
LOAN047745,CUST055368,PERSONAL,1086595
LOAN047746,CUST008419,CAR,4379119
LOAN047747,CUST082931,CAR,2830405
LOAN047748,CUST036815,HOME,3506031
LOAN047749,CUST086310,BUSINESS,2929594
LOAN047750,CUST006884,PERSONAL,3251039
LOAN047751,CUST039680,CAR,2257738
LOAN047752,CUST050157,CAR,1529482
LOAN047753,CUST066785,HOME,4897374
LOAN047754,CUST085547,PERSONAL,1010774
LOAN047755,CUST076686,PERSONAL,311968
LOAN047756,CUST077731,CAR,3543327
LOAN047757,CUST038939,CAR,3807334
LOAN047758,CUST057250,BUSINESS,1903309
LOAN047759,CUST056154,HOME,1775354
LOAN047760,CUST086174,CAR,4141481
LOAN047761,CUST036601,BUSINESS,2579983
LOAN047762,CUST003557,BUSINESS,3602356
LOAN047763,CUST048569,BUSINESS,4056128
LOAN047764,CUST087927,CAR,1484628
LOAN047765,CUST071588,PERSONAL,2654332
LOAN047766,CUST060029,CAR,4413209
LOAN047767,CUST008983,BUSINESS,1679865
LOAN047768,CUST079514,CAR,3664574
LOAN047769,CUST005670,HOME,2192898
LOAN047770,CUST032535,HOME,1677069
LOAN047771,CUST064622,BUSINESS,4519679
LOAN047772,CUST052879,PERSONAL,3348424
LOAN047773,CUST014657,BUSINESS,3886484
LOAN047774,CUST005388,BUSINESS,4806138
LOAN047775,CUST047236,BUSINESS,1381345
LOAN047776,CUST091078,CAR,1631654
LOAN047777,CUST015175,HOME,3445123
LOAN047778,CUST030000,PERSONAL,3581735
LOAN047779,CUST097468,BUSINESS,1868292
LOAN047780,CUST000256,CAR,4254296
LOAN047781,CUST027182,PERSONAL,1476044
LOAN047782,CUST077632,PERSONAL,2150057
LOAN047783,CUST059053,PERSONAL,1792861
LOAN047784,CUST060602,CAR,160379
LOAN047785,CUST088805,PERSONAL,3634841
LOAN047786,CUST066009,HOME,3917647
LOAN047787,CUST010017,PERSONAL,4821208
LOAN047788,CUST000999,HOME,894664
LOAN047789,CUST031830,HOME,2633099
LOAN047790,CUST016053,PERSONAL,3162786
LOAN047791,CUST035654,BUSINESS,2794654
LOAN047792,CUST010678,PERSONAL,602804
LOAN047793,CUST079519,CAR,799093
LOAN047794,CUST028600,PERSONAL,2865240
LOAN047795,CUST044499,PERSONAL,482381
LOAN047796,CUST094201,HOME,2739566
LOAN047797,CUST066608,CAR,869735
LOAN047798,CUST091822,BUSINESS,2433156
LOAN047799,CUST012452,PERSONAL,633735
LOAN047800,CUST098188,CAR,3622217
LOAN047801,CUST039330,PERSONAL,3484550
LOAN047802,CUST060349,CAR,3238497
LOAN047803,CUST002143,CAR,4750650
LOAN047804,CUST054030,BUSINESS,4483344
LOAN047805,CUST065026,CAR,781179
LOAN047806,CUST083764,PERSONAL,3659323
LOAN047807,CUST006623,CAR,4845797
LOAN047808,CUST018948,BUSINESS,4945772
LOAN047809,CUST024489,BUSINESS,3678849
LOAN047810,CUST008373,BUSINESS,1161366
LOAN047811,CUST044457,HOME,1865234
LOAN047812,CUST055943,PERSONAL,3695494
LOAN047813,CUST065138,PERSONAL,2537897
LOAN047814,CUST007807,PERSONAL,1361742
LOAN047815,CUST083031,CAR,4035689
LOAN047816,CUST070653,CAR,580099
LOAN047817,CUST080344,CAR,727126
LOAN047818,CUST036128,PERSONAL,556617
LOAN047819,CUST011137,BUSINESS,4167067
LOAN047820,CUST074203,BUSINESS,4258986
LOAN047821,CUST058143,PERSONAL,474678
LOAN047822,CUST018641,CAR,3734868
LOAN047823,CUST027317,BUSINESS,4081165
LOAN047824,CUST055117,BUSINESS,410558
LOAN047825,CUST007907,PERSONAL,786681
LOAN047826,CUST037999,HOME,3390155
LOAN047827,CUST042748,PERSONAL,3884045
LOAN047828,CUST010462,BUSINESS,4300683
LOAN047829,CUST010985,BUSINESS,886509
LOAN047830,CUST054738,BUSINESS,815770
LOAN047831,CUST024280,PERSONAL,1278955
LOAN047832,CUST099108,BUSINESS,2581183
LOAN047833,CUST090473,BUSINESS,1954984
LOAN047834,CUST075502,BUSINESS,3915223
LOAN047835,CUST064088,BUSINESS,4477349
LOAN047836,CUST068298,CAR,3411783
LOAN047837,CUST042476,CAR,2523560
LOAN047838,CUST087095,CAR,2760126
LOAN047839,CUST047067,PERSONAL,777337
LOAN047840,CUST072676,BUSINESS,1925802
LOAN047841,CUST084848,BUSINESS,3643126
LOAN047842,CUST073141,HOME,4380775
LOAN047843,CUST035754,HOME,3545977
LOAN047844,CUST037421,CAR,1859165
LOAN047845,CUST092355,PERSONAL,1717649
LOAN047846,CUST002160,BUSINESS,2449414
LOAN047847,CUST021829,HOME,3308409
LOAN047848,CUST051060,BUSINESS,3491724
LOAN047849,CUST059431,HOME,4795044
LOAN047850,CUST053520,PERSONAL,4321616
LOAN047851,CUST083138,PERSONAL,1352414
LOAN047852,CUST083299,CAR,754292
LOAN047853,CUST054316,CAR,3572378
LOAN047854,CUST016347,CAR,3897888
LOAN047855,CUST075842,HOME,1665704
LOAN047856,CUST056892,CAR,3950515
LOAN047857,CUST065797,BUSINESS,1923622
LOAN047858,CUST003666,PERSONAL,1001935
LOAN047859,CUST080367,HOME,4114769
LOAN047860,CUST011095,CAR,3474356
LOAN047861,CUST008296,PERSONAL,2264528
LOAN047862,CUST054488,PERSONAL,1349386
LOAN047863,CUST015834,CAR,1085515
LOAN047864,CUST065919,BUSINESS,3940680
LOAN047865,CUST095509,HOME,4511714
LOAN047866,CUST097535,BUSINESS,3053455
LOAN047867,CUST035683,CAR,1731087
LOAN047868,CUST093737,BUSINESS,4084998
LOAN047869,CUST088976,CAR,1708277
LOAN047870,CUST007408,HOME,3008950
LOAN047871,CUST022883,BUSINESS,991200
LOAN047872,CUST055225,CAR,3165446
LOAN047873,CUST042596,HOME,1396896
LOAN047874,CUST049175,BUSINESS,3392526
LOAN047875,CUST042228,PERSONAL,3890008
LOAN047876,CUST066371,HOME,2737435
LOAN047877,CUST051424,PERSONAL,915561
LOAN047878,CUST034554,BUSINESS,4401985
LOAN047879,CUST034984,HOME,3293022
LOAN047880,CUST080530,CAR,2477960
LOAN047881,CUST042314,HOME,2630415
LOAN047882,CUST049686,CAR,4832661
LOAN047883,CUST074629,BUSINESS,643678
LOAN047884,CUST072282,PERSONAL,3677644
LOAN047885,CUST003137,BUSINESS,1197850
LOAN047886,CUST093266,HOME,3734456
LOAN047887,CUST047128,CAR,4350095
LOAN047888,CUST087378,BUSINESS,4887220
LOAN047889,CUST016098,BUSINESS,2176349
LOAN047890,CUST091013,CAR,2796543
LOAN047891,CUST070611,HOME,1700588
LOAN047892,CUST020653,CAR,2847225
LOAN047893,CUST048993,PERSONAL,1564687
LOAN047894,CUST058814,CAR,2588870
LOAN047895,CUST091506,BUSINESS,2204260
LOAN047896,CUST029184,HOME,3182233
LOAN047897,CUST065129,PERSONAL,786882
LOAN047898,CUST027649,HOME,2137760
LOAN047899,CUST002073,PERSONAL,249326
LOAN047900,CUST005215,BUSINESS,3512554
LOAN047901,CUST059820,CAR,2946174
LOAN047902,CUST030003,HOME,2212662
LOAN047903,CUST091948,BUSINESS,113442
LOAN047904,CUST000744,BUSINESS,3693730
LOAN047905,CUST002923,CAR,4818456
LOAN047906,CUST078285,CAR,2324214
LOAN047907,CUST052714,PERSONAL,3402119
LOAN047908,CUST081936,BUSINESS,526189
LOAN047909,CUST055928,CAR,1626871
LOAN047910,CUST019440,HOME,1941191
LOAN047911,CUST084486,CAR,4315730
LOAN047912,CUST062171,CAR,1909793
LOAN047913,CUST033407,CAR,3786961
LOAN047914,CUST091134,CAR,573092
LOAN047915,CUST082141,HOME,2801669
LOAN047916,CUST040843,HOME,3813807
LOAN047917,CUST022329,BUSINESS,4845402
LOAN047918,CUST085584,CAR,1339418
LOAN047919,CUST008721,PERSONAL,3047810
LOAN047920,CUST015156,HOME,3729389
LOAN047921,CUST069251,BUSINESS,2850810
LOAN047922,CUST019505,CAR,2090546
LOAN047923,CUST038779,PERSONAL,2055220
LOAN047924,CUST049347,HOME,4861828
LOAN047925,CUST013768,BUSINESS,4180476
LOAN047926,CUST052534,BUSINESS,2927514
LOAN047927,CUST002195,HOME,796999
LOAN047928,CUST008458,BUSINESS,4103304
LOAN047929,CUST050868,CAR,2904156
LOAN047930,CUST015618,BUSINESS,3075416
LOAN047931,CUST053492,PERSONAL,4355434
LOAN047932,CUST091080,BUSINESS,385671
LOAN047933,CUST062888,BUSINESS,2810218
LOAN047934,CUST076882,BUSINESS,4279276
LOAN047935,CUST057788,BUSINESS,589231
LOAN047936,CUST011908,HOME,1888978
LOAN047937,CUST016884,HOME,3106569
LOAN047938,CUST073430,BUSINESS,2134009
LOAN047939,CUST070801,HOME,3146681
LOAN047940,CUST057457,PERSONAL,260390
LOAN047941,CUST064601,HOME,4320231
LOAN047942,CUST062927,CAR,2050196
LOAN047943,CUST030557,HOME,2923127
LOAN047944,CUST001715,PERSONAL,160418
LOAN047945,CUST015317,BUSINESS,1985623
LOAN047946,CUST094924,PERSONAL,1713029
LOAN047947,CUST059462,HOME,3469827
LOAN047948,CUST050684,HOME,3850962
LOAN047949,CUST008622,HOME,3146123
LOAN047950,CUST035993,PERSONAL,214527
LOAN047951,CUST097779,BUSINESS,1748629
LOAN047952,CUST093161,PERSONAL,2764195
LOAN047953,CUST035833,BUSINESS,932931
LOAN047954,CUST077509,BUSINESS,4547203
LOAN047955,CUST070125,PERSONAL,1962346
LOAN047956,CUST080898,PERSONAL,1327706
LOAN047957,CUST028977,PERSONAL,775975
LOAN047958,CUST069858,BUSINESS,3113672
LOAN047959,CUST097966,CAR,2836627
LOAN047960,CUST078329,CAR,658109
LOAN047961,CUST058938,BUSINESS,3679869
LOAN047962,CUST022799,PERSONAL,4338539
LOAN047963,CUST063970,PERSONAL,181179
LOAN047964,CUST023370,CAR,392470
