complaint_id,customer_id,complaint_type,status
COMP023525,CUST005476,UPI_ISSUE,CLOSED
COMP023526,CUST000470,LOAN_ISSUE,CLOSED
COMP023527,CUST065308,UPI_ISSUE,OPEN
COMP023528,CUST042776,CARD_ISSUE,OPEN
COMP023529,CUST021342,CARD_ISSUE,CLOSED
COMP023530,CUST025786,LOAN_ISSUE,OPEN
COMP023531,CUST009349,LOAN_ISSUE,CLOSED
COMP023532,CUST005860,FRAUD_ALERT,CLOSED
COMP023533,CUST044062,UPI_ISSUE,CLOSED
COMP023534,CUST089087,LOAN_ISSUE,CLOSED
COMP023535,CUST098076,FRAUD_ALERT,CLOSED
COMP023536,CUST095043,UPI_ISSUE,OPEN
COMP023537,CUST019452,CARD_ISSUE,CLOSED
COMP023538,CUST027780,UPI_ISSUE,OPEN
COMP023539,CUST034820,LOAN_ISSUE,CLOSED
COMP023540,CUST063092,UPI_ISSUE,CLOSED
COMP023541,CUST048944,FRAUD_ALERT,CLOSED
COMP023542,CUST067168,CARD_ISSUE,OPEN
COMP023543,CUST030740,UPI_ISSUE,CLOSED
COMP023544,CUST021563,LOAN_ISSUE,CLOSED
COMP023545,CUST014931,UPI_ISSUE,OPEN
COMP023546,CUST050918,CARD_ISSUE,OPEN
COMP023547,CUST005792,LOAN_ISSUE,OPEN
COMP023548,CUST020816,UPI_ISSUE,CLOSED
COMP023549,CUST086633,CARD_ISSUE,OPEN
COMP023550,CUST010004,CARD_ISSUE,OPEN
COMP023551,CUST043308,UPI_ISSUE,CLOSED
COMP023552,CUST059637,CARD_ISSUE,CLOSED
COMP023553,CUST070132,CARD_ISSUE,OPEN
COMP023554,CUST065566,LOAN_ISSUE,OPEN
COMP023555,CUST089853,CARD_ISSUE,CLOSED
COMP023556,CUST031966,UPI_ISSUE,OPEN
COMP023557,CUST017585,LOAN_ISSUE,CLOSED
COMP023558,CUST018419,UPI_ISSUE,CLOSED
COMP023559,CUST013373,CARD_ISSUE,OPEN
COMP023560,CUST035099,CARD_ISSUE,OPEN
COMP023561,CUST050341,CARD_ISSUE,OPEN
COMP023562,CUST003879,FRAUD_ALERT,OPEN
COMP023563,CUST018569,FRAUD_ALERT,OPEN
COMP023564,CUST074725,CARD_ISSUE,OPEN
COMP023565,CUST034304,CARD_ISSUE,CLOSED
COMP023566,CUST026714,CARD_ISSUE,OPEN
COMP023567,CUST006068,LOAN_ISSUE,CLOSED
COMP023568,CUST018630,FRAUD_ALERT,CLOSED
COMP023569,CUST034792,CARD_ISSUE,CLOSED
COMP023570,CUST084617,FRAUD_ALERT,OPEN
COMP023571,CUST044662,LOAN_ISSUE,OPEN
COMP023572,CUST034017,CARD_ISSUE,OPEN
COMP023573,CUST061744,FRAUD_ALERT,CLOSED
COMP023574,CUST039508,UPI_ISSUE,CLOSED
COMP023575,CUST061117,CARD_ISSUE,CLOSED
COMP023576,CUST018476,FRAUD_ALERT,CLOSED
COMP023577,CUST066857,UPI_ISSUE,OPEN
COMP023578,CUST004773,FRAUD_ALERT,OPEN
COMP023579,CUST078503,CARD_ISSUE,OPEN
COMP023580,CUST090005,LOAN_ISSUE,OPEN
COMP023581,CUST087388,UPI_ISSUE,OPEN
COMP023582,CUST048854,UPI_ISSUE,CLOSED
COMP023583,CUST094668,UPI_ISSUE,OPEN
COMP023584,CUST015911,CARD_ISSUE,CLOSED
COMP023585,CUST023378,UPI_ISSUE,CLOSED
COMP023586,CUST061087,LOAN_ISSUE,CLOSED
COMP023587,CUST069645,FRAUD_ALERT,OPEN
COMP023588,CUST042155,CARD_ISSUE,CLOSED
COMP023589,CUST088548,CARD_ISSUE,CLOSED
COMP023590,CUST085102,LOAN_ISSUE,OPEN
COMP023591,CUST052892,FRAUD_ALERT,OPEN
COMP023592,CUST000765,LOAN_ISSUE,OPEN
COMP023593,CUST044734,UPI_ISSUE,OPEN
COMP023594,CUST080531,LOAN_ISSUE,CLOSED
COMP023595,CUST025834,FRAUD_ALERT,OPEN
COMP023596,CUST080590,LOAN_ISSUE,CLOSED
COMP023597,CUST083601,CARD_ISSUE,CLOSED
COMP023598,CUST020616,LOAN_ISSUE,CLOSED
COMP023599,CUST015120,LOAN_ISSUE,OPEN
COMP023600,CUST071730,LOAN_ISSUE,OPEN
COMP023601,CUST088820,CARD_ISSUE,CLOSED
COMP023602,CUST089681,FRAUD_ALERT,CLOSED
COMP023603,CUST054921,UPI_ISSUE,OPEN
COMP023604,CUST074673,CARD_ISSUE,CLOSED
COMP023605,CUST011862,CARD_ISSUE,OPEN
COMP023606,CUST085025,LOAN_ISSUE,OPEN
COMP023607,CUST041839,FRAUD_ALERT,CLOSED
COMP023608,CUST090999,LOAN_ISSUE,OPEN
COMP023609,CUST018142,CARD_ISSUE,OPEN
COMP023610,CUST090733,FRAUD_ALERT,CLOSED
COMP023611,CUST066593,CARD_ISSUE,CLOSED
COMP023612,CUST096373,CARD_ISSUE,OPEN
COMP023613,CUST069146,UPI_ISSUE,OPEN
COMP023614,CUST026822,FRAUD_ALERT,OPEN
COMP023615,CUST054387,UPI_ISSUE,OPEN
COMP023616,CUST058652,CARD_ISSUE,CLOSED
COMP023617,CUST044783,FRAUD_ALERT,CLOSED
COMP023618,CUST067241,LOAN_ISSUE,CLOSED
COMP023619,CUST050066,CARD_ISSUE,OPEN
COMP023620,CUST051925,LOAN_ISSUE,CLOSED
COMP023621,CUST053557,FRAUD_ALERT,CLOSED
COMP023622,CUST010628,FRAUD_ALERT,OPEN
COMP023623,CUST010309,CARD_ISSUE,OPEN
COMP023624,CUST011314,CARD_ISSUE,OPEN
COMP023625,CUST088275,UPI_ISSUE,OPEN
COMP023626,CUST011291,CARD_ISSUE,CLOSED
COMP023627,CUST094830,FRAUD_ALERT,OPEN
COMP023628,CUST019133,UPI_ISSUE,OPEN
COMP023629,CUST044172,FRAUD_ALERT,OPEN
COMP023630,CUST084188,FRAUD_ALERT,OPEN
COMP023631,CUST012016,FRAUD_ALERT,OPEN
COMP023632,CUST022859,FRAUD_ALERT,CLOSED
COMP023633,CUST088967,FRAUD_ALERT,CLOSED
COMP023634,CUST043868,UPI_ISSUE,OPEN
COMP023635,CUST012615,CARD_ISSUE,CLOSED
COMP023636,CUST083097,FRAUD_ALERT,OPEN
COMP023637,CUST033664,UPI_ISSUE,OPEN
COMP023638,CUST022933,UPI_ISSUE,OPEN
COMP023639,CUST084689,CARD_ISSUE,CLOSED
COMP023640,CUST029905,LOAN_ISSUE,OPEN
COMP023641,CUST045465,UPI_ISSUE,CLOSED
COMP023642,CUST035441,FRAUD_ALERT,CLOSED
COMP023643,CUST074851,UPI_ISSUE,OPEN
COMP023644,CUST004774,FRAUD_ALERT,OPEN
COMP023645,CUST077499,CARD_ISSUE,CLOSED
COMP023646,CUST039194,CARD_ISSUE,OPEN
COMP023647,CUST083735,FRAUD_ALERT,CLOSED
COMP023648,CUST053903,CARD_ISSUE,CLOSED
COMP023649,CUST062463,CARD_ISSUE,OPEN
COMP023650,CUST078717,CARD_ISSUE,CLOSED
COMP023651,CUST021826,UPI_ISSUE,OPEN
COMP023652,CUST082052,CARD_ISSUE,OPEN
COMP023653,CUST035106,FRAUD_ALERT,CLOSED
COMP023654,CUST001279,FRAUD_ALERT,CLOSED
COMP023655,CUST023102,LOAN_ISSUE,CLOSED
COMP023656,CUST003879,FRAUD_ALERT,CLOSED
COMP023657,CUST087703,CARD_ISSUE,OPEN
COMP023658,CUST039342,LOAN_ISSUE,OPEN
COMP023659,CUST014181,UPI_ISSUE,OPEN
COMP023660,CUST067595,UPI_ISSUE,CLOSED
COMP023661,CUST073853,UPI_ISSUE,CLOSED
COMP023662,CUST090791,CARD_ISSUE,OPEN
COMP023663,CUST054248,FRAUD_ALERT,OPEN
COMP023664,CUST090444,FRAUD_ALERT,OPEN
COMP023665,CUST092328,LOAN_ISSUE,CLOSED
COMP023666,CUST019494,LOAN_ISSUE,OPEN
COMP023667,CUST071047,LOAN_ISSUE,CLOSED
COMP023668,CUST035503,UPI_ISSUE,CLOSED
COMP023669,CUST080271,CARD_ISSUE,OPEN
COMP023670,CUST084989,LOAN_ISSUE,OPEN
COMP023671,CUST030977,CARD_ISSUE,OPEN
COMP023672,CUST080516,FRAUD_ALERT,OPEN
COMP023673,CUST033223,FRAUD_ALERT,CLOSED
COMP023674,CUST037250,UPI_ISSUE,OPEN
COMP023675,CUST078721,CARD_ISSUE,OPEN
COMP023676,CUST023921,CARD_ISSUE,CLOSED
COMP023677,CUST066480,LOAN_ISSUE,OPEN
COMP023678,CUST085532,FRAUD_ALERT,OPEN
COMP023679,CUST004074,FRAUD_ALERT,CLOSED
COMP023680,CUST008203,LOAN_ISSUE,CLOSED
COMP023681,CUST047141,LOAN_ISSUE,CLOSED
COMP023682,CUST014764,CARD_ISSUE,OPEN
COMP023683,CUST058957,UPI_ISSUE,CLOSED
COMP023684,CUST077904,CARD_ISSUE,OPEN
COMP023685,CUST062648,UPI_ISSUE,OPEN
COMP023686,CUST082182,LOAN_ISSUE,OPEN
COMP023687,CUST081169,FRAUD_ALERT,OPEN
COMP023688,CUST001673,LOAN_ISSUE,CLOSED
COMP023689,CUST004413,FRAUD_ALERT,OPEN
COMP023690,CUST073313,LOAN_ISSUE,CLOSED
COMP023691,CUST035607,LOAN_ISSUE,CLOSED
COMP023692,CUST072517,CARD_ISSUE,OPEN
COMP023693,CUST033486,LOAN_ISSUE,CLOSED
COMP023694,CUST053085,CARD_ISSUE,CLOSED
COMP023695,CUST065909,UPI_ISSUE,CLOSED
COMP023696,CUST054339,LOAN_ISSUE,OPEN
COMP023697,CUST093416,CARD_ISSUE,CLOSED
COMP023698,CUST035420,FRAUD_ALERT,CLOSED
COMP023699,CUST014535,CARD_ISSUE,OPEN
COMP023700,CUST006102,UPI_ISSUE,CLOSED
COMP023701,CUST066365,UPI_ISSUE,CLOSED
COMP023702,CUST007939,LOAN_ISSUE,CLOSED
COMP023703,CUST068771,LOAN_ISSUE,OPEN
COMP023704,CUST053056,CARD_ISSUE,OPEN
COMP023705,CUST021474,LOAN_ISSUE,OPEN
COMP023706,CUST002480,LOAN_ISSUE,CLOSED
COMP023707,CUST085261,CARD_ISSUE,CLOSED
COMP023708,CUST034423,FRAUD_ALERT,OPEN
COMP023709,CUST016406,LOAN_ISSUE,OPEN
COMP023710,CUST037675,UPI_ISSUE,CLOSED
COMP023711,CUST026283,LOAN_ISSUE,OPEN
COMP023712,CUST097280,FRAUD_ALERT,OPEN
COMP023713,CUST021772,CARD_ISSUE,CLOSED
COMP023714,CUST096263,LOAN_ISSUE,OPEN
COMP023715,CUST091251,UPI_ISSUE,CLOSED
COMP023716,CUST088105,FRAUD_ALERT,OPEN
COMP023717,CUST047159,UPI_ISSUE,CLOSED
COMP023718,CUST082628,UPI_ISSUE,OPEN
COMP023719,CUST094862,CARD_ISSUE,CLOSED
COMP023720,CUST053678,CARD_ISSUE,CLOSED
COMP023721,CUST074815,LOAN_ISSUE,CLOSED
COMP023722,CUST056538,LOAN_ISSUE,CLOSED
COMP023723,CUST001048,FRAUD_ALERT,CLOSED
COMP023724,CUST034559,FRAUD_ALERT,OPEN
COMP023725,CUST019421,UPI_ISSUE,OPEN
COMP023726,CUST038408,CARD_ISSUE,CLOSED
COMP023727,CUST010616,FRAUD_ALERT,CLOSED
COMP023728,CUST005005,UPI_ISSUE,OPEN
COMP023729,CUST053352,UPI_ISSUE,OPEN
COMP023730,CUST052051,UPI_ISSUE,CLOSED
COMP023731,CUST071503,CARD_ISSUE,CLOSED
COMP023732,CUST047091,LOAN_ISSUE,CLOSED
COMP023733,CUST001331,FRAUD_ALERT,OPEN
COMP023734,CUST062138,CARD_ISSUE,OPEN
COMP023735,CUST059711,FRAUD_ALERT,OPEN
COMP023736,CUST000785,FRAUD_ALERT,CLOSED
COMP023737,CUST088612,CARD_ISSUE,OPEN
COMP023738,CUST089469,LOAN_ISSUE,CLOSED
COMP023739,CUST057243,UPI_ISSUE,CLOSED
COMP023740,CUST014275,UPI_ISSUE,OPEN
COMP023741,CUST002905,FRAUD_ALERT,OPEN
COMP023742,CUST008528,LOAN_ISSUE,OPEN
COMP023743,CUST080206,UPI_ISSUE,OPEN
COMP023744,CUST027481,CARD_ISSUE,OPEN
COMP023745,CUST046378,CARD_ISSUE,CLOSED
COMP023746,CUST058796,UPI_ISSUE,CLOSED
COMP023747,CUST005809,CARD_ISSUE,CLOSED
COMP023748,CUST041507,CARD_ISSUE,OPEN
COMP023749,CUST029264,LOAN_ISSUE,OPEN
COMP023750,CUST068330,CARD_ISSUE,CLOSED
COMP023751,CUST052667,UPI_ISSUE,CLOSED
COMP023752,CUST018209,LOAN_ISSUE,OPEN
COMP023753,CUST043157,UPI_ISSUE,OPEN
COMP023754,CUST018703,CARD_ISSUE,CLOSED
COMP023755,CUST022967,UPI_ISSUE,CLOSED
COMP023756,CUST046940,CARD_ISSUE,OPEN
COMP023757,CUST013337,UPI_ISSUE,CLOSED
COMP023758,CUST098162,FRAUD_ALERT,OPEN
COMP023759,CUST023570,LOAN_ISSUE,OPEN
COMP023760,CUST033724,LOAN_ISSUE,CLOSED
COMP023761,CUST050292,CARD_ISSUE,OPEN
COMP023762,CUST088532,FRAUD_ALERT,OPEN
COMP023763,CUST077587,CARD_ISSUE,OPEN
COMP023764,CUST098849,CARD_ISSUE,OPEN
COMP023765,CUST088440,UPI_ISSUE,CLOSED
COMP023766,CUST065996,FRAUD_ALERT,OPEN
COMP023767,CUST041309,FRAUD_ALERT,OPEN
COMP023768,CUST012229,FRAUD_ALERT,CLOSED
COMP023769,CUST013946,FRAUD_ALERT,CLOSED
COMP023770,CUST028372,FRAUD_ALERT,CLOSED
COMP023771,CUST050378,CARD_ISSUE,OPEN
COMP023772,CUST017758,CARD_ISSUE,CLOSED
COMP023773,CUST038015,FRAUD_ALERT,CLOSED
COMP023774,CUST025317,LOAN_ISSUE,CLOSED
COMP023775,CUST060697,UPI_ISSUE,OPEN
COMP023776,CUST032617,FRAUD_ALERT,CLOSED
COMP023777,CUST093456,CARD_ISSUE,CLOSED
COMP023778,CUST044158,CARD_ISSUE,OPEN
COMP023779,CUST057942,CARD_ISSUE,OPEN
COMP023780,CUST013301,FRAUD_ALERT,OPEN
COMP023781,CUST051538,LOAN_ISSUE,CLOSED
COMP023782,CUST083517,LOAN_ISSUE,CLOSED
COMP023783,CUST024835,UPI_ISSUE,OPEN
COMP023784,CUST003934,CARD_ISSUE,OPEN
COMP023785,CUST019366,CARD_ISSUE,CLOSED
COMP023786,CUST005210,FRAUD_ALERT,CLOSED
COMP023787,CUST058041,FRAUD_ALERT,OPEN
COMP023788,CUST065621,CARD_ISSUE,CLOSED
COMP023789,CUST028095,CARD_ISSUE,OPEN
COMP023790,CUST063488,CARD_ISSUE,CLOSED
COMP023791,CUST046193,UPI_ISSUE,OPEN
COMP023792,CUST093559,CARD_ISSUE,OPEN
COMP023793,CUST019153,LOAN_ISSUE,CLOSED
COMP023794,CUST016735,CARD_ISSUE,OPEN
COMP023795,CUST087482,CARD_ISSUE,CLOSED
COMP023796,CUST030742,FRAUD_ALERT,CLOSED
COMP023797,CUST012916,FRAUD_ALERT,OPEN
COMP023798,CUST061453,UPI_ISSUE,CLOSED
COMP023799,CUST015643,CARD_ISSUE,OPEN
COMP023800,CUST050737,CARD_ISSUE,CLOSED
COMP023801,CUST044985,CARD_ISSUE,CLOSED
COMP023802,CUST093043,CARD_ISSUE,OPEN
COMP023803,CUST060066,CARD_ISSUE,CLOSED
COMP023804,CUST067362,CARD_ISSUE,CLOSED
COMP023805,CUST033773,LOAN_ISSUE,OPEN
COMP023806,CUST088250,UPI_ISSUE,CLOSED
COMP023807,CUST099986,UPI_ISSUE,OPEN
COMP023808,CUST097958,LOAN_ISSUE,OPEN
COMP023809,CUST040309,FRAUD_ALERT,CLOSED
COMP023810,CUST051961,UPI_ISSUE,OPEN
COMP023811,CUST058947,LOAN_ISSUE,CLOSED
COMP023812,CUST026455,FRAUD_ALERT,OPEN
COMP023813,CUST086455,CARD_ISSUE,OPEN
COMP023814,CUST063536,CARD_ISSUE,OPEN
COMP023815,CUST023555,LOAN_ISSUE,CLOSED
COMP023816,CUST081264,FRAUD_ALERT,OPEN
COMP023817,CUST059829,LOAN_ISSUE,OPEN
COMP023818,CUST038525,CARD_ISSUE,CLOSED
COMP023819,CUST013298,UPI_ISSUE,OPEN
COMP023820,CUST066504,LOAN_ISSUE,CLOSED
COMP023821,CUST069388,FRAUD_ALERT,OPEN
COMP023822,CUST005289,LOAN_ISSUE,CLOSED
COMP023823,CUST050236,UPI_ISSUE,OPEN
COMP023824,CUST064721,FRAUD_ALERT,OPEN
COMP023825,CUST080626,LOAN_ISSUE,OPEN
COMP023826,CUST075895,UPI_ISSUE,CLOSED
COMP023827,CUST004842,LOAN_ISSUE,OPEN
COMP023828,CUST082503,FRAUD_ALERT,OPEN
COMP023829,CUST026581,UPI_ISSUE,OPEN
COMP023830,CUST013249,UPI_ISSUE,OPEN
COMP023831,CUST011013,LOAN_ISSUE,OPEN
COMP023832,CUST098087,LOAN_ISSUE,OPEN
COMP023833,CUST078626,LOAN_ISSUE,OPEN
COMP023834,CUST012237,LOAN_ISSUE,CLOSED
COMP023835,CUST021504,FRAUD_ALERT,CLOSED
COMP023836,CUST019032,LOAN_ISSUE,CLOSED
COMP023837,CUST060113,UPI_ISSUE,CLOSED
COMP023838,CUST009980,LOAN_ISSUE,OPEN
COMP023839,CUST047877,UPI_ISSUE,CLOSED
COMP023840,CUST032048,LOAN_ISSUE,OPEN
COMP023841,CUST038296,FRAUD_ALERT,OPEN
COMP023842,CUST000005,UPI_ISSUE,CLOSED
COMP023843,CUST012042,FRAUD_ALERT,CLOSED
COMP023844,CUST038280,LOAN_ISSUE,OPEN
COMP023845,CUST081340,FRAUD_ALERT,CLOSED
COMP023846,CUST011827,CARD_ISSUE,OPEN
COMP023847,CUST082670,FRAUD_ALERT,CLOSED
COMP023848,CUST057281,FRAUD_ALERT,CLOSED
COMP023849,CUST030234,LOAN_ISSUE,OPEN
COMP023850,CUST089367,FRAUD_ALERT,CLOSED
COMP023851,CUST015196,CARD_ISSUE,OPEN
COMP023852,CUST039965,FRAUD_ALERT,CLOSED
COMP023853,CUST042032,FRAUD_ALERT,OPEN
COMP023854,CUST012931,FRAUD_ALERT,OPEN
COMP023855,CUST023129,LOAN_ISSUE,CLOSED
COMP023856,CUST028161,CARD_ISSUE,CLOSED
COMP023857,CUST027696,FRAUD_ALERT,OPEN
COMP023858,CUST080349,UPI_ISSUE,OPEN
COMP023859,CUST096747,CARD_ISSUE,OPEN
COMP023860,CUST048539,UPI_ISSUE,CLOSED
COMP023861,CUST048565,CARD_ISSUE,OPEN
COMP023862,CUST002156,FRAUD_ALERT,OPEN
COMP023863,CUST083201,CARD_ISSUE,CLOSED
COMP023864,CUST000091,CARD_ISSUE,CLOSED
COMP023865,CUST091330,UPI_ISSUE,CLOSED
COMP023866,CUST044355,FRAUD_ALERT,CLOSED
COMP023867,CUST069462,LOAN_ISSUE,CLOSED
COMP023868,CUST031543,FRAUD_ALERT,CLOSED
COMP023869,CUST015716,UPI_ISSUE,CLOSED
COMP023870,CUST066052,CARD_ISSUE,OPEN
COMP023871,CUST071588,UPI_ISSUE,OPEN
COMP023872,CUST074499,LOAN_ISSUE,CLOSED
COMP023873,CUST055263,FRAUD_ALERT,CLOSED
COMP023874,CUST017556,CARD_ISSUE,CLOSED
COMP023875,CUST083108,LOAN_ISSUE,OPEN
COMP023876,CUST057482,CARD_ISSUE,OPEN
COMP023877,CUST048050,LOAN_ISSUE,CLOSED
COMP023878,CUST081322,LOAN_ISSUE,CLOSED
COMP023879,CUST092013,FRAUD_ALERT,OPEN
COMP023880,CUST044239,CARD_ISSUE,CLOSED
COMP023881,CUST024544,CARD_ISSUE,CLOSED
COMP023882,CUST040209,FRAUD_ALERT,CLOSED
COMP023883,CUST047384,FRAUD_ALERT,OPEN
COMP023884,CUST095241,UPI_ISSUE,OPEN
COMP023885,CUST041175,UPI_ISSUE,OPEN
COMP023886,CUST003698,UPI_ISSUE,OPEN
COMP023887,CUST071145,FRAUD_ALERT,CLOSED
COMP023888,CUST008500,FRAUD_ALERT,CLOSED
COMP023889,CUST039211,UPI_ISSUE,CLOSED
COMP023890,CUST091695,FRAUD_ALERT,CLOSED
COMP023891,CUST078628,UPI_ISSUE,OPEN
COMP023892,CUST041851,LOAN_ISSUE,OPEN
COMP023893,CUST014760,FRAUD_ALERT,CLOSED
COMP023894,CUST098772,LOAN_ISSUE,CLOSED
COMP023895,CUST074934,FRAUD_ALERT,OPEN
COMP023896,CUST044909,CARD_ISSUE,CLOSED
COMP023897,CUST082689,UPI_ISSUE,CLOSED
COMP023898,CUST038020,LOAN_ISSUE,CLOSED
COMP023899,CUST055784,UPI_ISSUE,OPEN
COMP023900,CUST009663,CARD_ISSUE,CLOSED
COMP023901,CUST056408,LOAN_ISSUE,CLOSED
COMP023902,CUST014888,LOAN_ISSUE,CLOSED
COMP023903,CUST068430,CARD_ISSUE,CLOSED
COMP023904,CUST073912,FRAUD_ALERT,OPEN
COMP023905,CUST060809,LOAN_ISSUE,OPEN
COMP023906,CUST014851,LOAN_ISSUE,CLOSED
COMP023907,CUST038916,LOAN_ISSUE,CLOSED
COMP023908,CUST079104,LOAN_ISSUE,OPEN
COMP023909,CUST003933,LOAN_ISSUE,CLOSED
COMP023910,CUST021585,UPI_ISSUE,OPEN
COMP023911,CUST021220,UPI_ISSUE,CLOSED
COMP023912,CUST014512,CARD_ISSUE,OPEN
COMP023913,CUST079599,CARD_ISSUE,CLOSED
COMP023914,CUST056953,CARD_ISSUE,OPEN
COMP023915,CUST027428,FRAUD_ALERT,CLOSED
COMP023916,CUST033306,FRAUD_ALERT,CLOSED
COMP023917,CUST063460,UPI_ISSUE,CLOSED
COMP023918,CUST051180,LOAN_ISSUE,CLOSED
COMP023919,CUST018798,LOAN_ISSUE,OPEN
COMP023920,CUST063989,CARD_ISSUE,CLOSED
COMP023921,CUST084535,FRAUD_ALERT,OPEN
COMP023922,CUST082725,UPI_ISSUE,CLOSED
COMP023923,CUST043098,UPI_ISSUE,CLOSED
COMP023924,CUST076661,LOAN_ISSUE,CLOSED
COMP023925,CUST005977,UPI_ISSUE,CLOSED
COMP023926,CUST023999,CARD_ISSUE,OPEN
COMP023927,CUST016129,FRAUD_ALERT,OPEN
COMP023928,CUST051628,FRAUD_ALERT,CLOSED
COMP023929,CUST097017,UPI_ISSUE,CLOSED
COMP023930,CUST066665,UPI_ISSUE,OPEN
COMP023931,CUST096077,LOAN_ISSUE,CLOSED
COMP023932,CUST070092,CARD_ISSUE,OPEN
COMP023933,CUST096138,CARD_ISSUE,CLOSED
COMP023934,CUST049654,UPI_ISSUE,CLOSED
COMP023935,CUST020367,LOAN_ISSUE,OPEN
COMP023936,CUST088277,CARD_ISSUE,OPEN
COMP023937,CUST055426,FRAUD_ALERT,CLOSED
COMP023938,CUST056226,UPI_ISSUE,OPEN
COMP023939,CUST070921,UPI_ISSUE,OPEN
COMP023940,CUST097866,UPI_ISSUE,OPEN
COMP023941,CUST040776,FRAUD_ALERT,CLOSED
COMP023942,CUST087885,LOAN_ISSUE,CLOSED
COMP023943,CUST046806,LOAN_ISSUE,CLOSED
COMP023944,CUST013589,UPI_ISSUE,OPEN
COMP023945,CUST096401,FRAUD_ALERT,OPEN
COMP023946,CUST032765,UPI_ISSUE,CLOSED
COMP023947,CUST027354,FRAUD_ALERT,OPEN
COMP023948,CUST065907,FRAUD_ALERT,CLOSED
COMP023949,CUST084863,LOAN_ISSUE,OPEN
COMP023950,CUST053746,FRAUD_ALERT,CLOSED
COMP023951,CUST092020,CARD_ISSUE,OPEN
COMP023952,CUST083765,UPI_ISSUE,OPEN
COMP023953,CUST002333,FRAUD_ALERT,OPEN
COMP023954,CUST035624,CARD_ISSUE,CLOSED
COMP023955,CUST076419,LOAN_ISSUE,CLOSED
COMP023956,CUST073294,UPI_ISSUE,OPEN
COMP023957,CUST019729,FRAUD_ALERT,OPEN
COMP023958,CUST050437,UPI_ISSUE,CLOSED
COMP023959,CUST040383,FRAUD_ALERT,OPEN
COMP023960,CUST040200,CARD_ISSUE,CLOSED
COMP023961,CUST087951,UPI_ISSUE,CLOSED
COMP023962,CUST074619,CARD_ISSUE,CLOSED
COMP023963,CUST000552,LOAN_ISSUE,OPEN
COMP023964,CUST026551,LOAN_ISSUE,OPEN
COMP023965,CUST024781,FRAUD_ALERT,CLOSED
COMP023966,CUST061731,FRAUD_ALERT,CLOSED
COMP023967,CUST011878,CARD_ISSUE,OPEN
COMP023968,CUST017332,CARD_ISSUE,CLOSED
COMP023969,CUST078713,LOAN_ISSUE,OPEN
COMP023970,CUST020675,UPI_ISSUE,OPEN
COMP023971,CUST099442,FRAUD_ALERT,CLOSED
COMP023972,CUST075280,UPI_ISSUE,OPEN
COMP023973,CUST094625,UPI_ISSUE,CLOSED
COMP023974,CUST084629,CARD_ISSUE,OPEN
COMP023975,CUST055138,LOAN_ISSUE,OPEN
COMP023976,CUST059274,CARD_ISSUE,CLOSED
COMP023977,CUST039619,LOAN_ISSUE,CLOSED
COMP023978,CUST026342,FRAUD_ALERT,OPEN
COMP023979,CUST065910,UPI_ISSUE,CLOSED
COMP023980,CUST023855,CARD_ISSUE,OPEN
COMP023981,CUST008937,LOAN_ISSUE,CLOSED
COMP023982,CUST092548,LOAN_ISSUE,OPEN
COMP023983,CUST099912,LOAN_ISSUE,OPEN
COMP023984,CUST068499,UPI_ISSUE,OPEN
COMP023985,CUST015806,UPI_ISSUE,OPEN
COMP023986,CUST009285,UPI_ISSUE,CLOSED
COMP023987,CUST046889,UPI_ISSUE,OPEN
COMP023988,CUST020009,UPI_ISSUE,CLOSED
COMP023989,CUST046375,UPI_ISSUE,CLOSED
COMP023990,CUST012571,FRAUD_ALERT,CLOSED
COMP023991,CUST070125,UPI_ISSUE,CLOSED
COMP023992,CUST099610,FRAUD_ALERT,OPEN
COMP023993,CUST093255,UPI_ISSUE,CLOSED
COMP023994,CUST093541,FRAUD_ALERT,CLOSED
COMP023995,CUST087878,UPI_ISSUE,CLOSED
COMP023996,CUST004236,UPI_ISSUE,OPEN
COMP023997,CUST066565,FRAUD_ALERT,OPEN
COMP023998,CUST011464,UPI_ISSUE,OPEN
COMP023999,CUST037446,FRAUD_ALERT,OPEN
COMP024000,CUST064033,FRAUD_ALERT,CLOSED
COMP024001,CUST027370,LOAN_ISSUE,OPEN
COMP024002,CUST020116,CARD_ISSUE,OPEN
COMP024003,CUST000727,FRAUD_ALERT,OPEN
COMP024004,CUST066070,LOAN_ISSUE,CLOSED
COMP024005,CUST019459,CARD_ISSUE,CLOSED
COMP024006,CUST041568,FRAUD_ALERT,OPEN
COMP024007,CUST082724,FRAUD_ALERT,CLOSED
COMP024008,CUST069168,UPI_ISSUE,OPEN
COMP024009,CUST096888,FRAUD_ALERT,OPEN
COMP024010,CUST070473,LOAN_ISSUE,OPEN
COMP024011,CUST095987,FRAUD_ALERT,CLOSED
COMP024012,CUST019018,UPI_ISSUE,OPEN
COMP024013,CUST025441,UPI_ISSUE,CLOSED
COMP024014,CUST020498,UPI_ISSUE,OPEN
COMP024015,CUST029577,FRAUD_ALERT,OPEN
COMP024016,CUST044229,LOAN_ISSUE,OPEN
COMP024017,CUST078204,CARD_ISSUE,CLOSED
COMP024018,CUST050724,LOAN_ISSUE,CLOSED
COMP024019,CUST085395,LOAN_ISSUE,OPEN
COMP024020,CUST017015,UPI_ISSUE,OPEN
COMP024021,CUST011385,LOAN_ISSUE,OPEN
COMP024022,CUST045297,UPI_ISSUE,CLOSED
COMP024023,CUST066203,LOAN_ISSUE,OPEN
