account_id,customer_id,account_type,balance
ACC129539,CUST020035,SAVINGS,492149
ACC129540,CUST062221,SALARY,443194
ACC129541,CUST095345,SAVINGS,253217
ACC129542,CUST017022,CURRENT,281120
ACC129543,CUST094903,SALARY,28741
ACC129544,CUST065115,CURRENT,186700
ACC129545,CUST007206,SALARY,314273
ACC129546,CUST031736,SALARY,95895
ACC129547,CUST035053,CURRENT,6100
ACC129548,CUST058999,SALARY,396899
ACC129549,CUST038085,SALARY,197583
ACC129550,CUST055284,SALARY,404604
ACC129551,CUST079250,CURRENT,175642
ACC129552,CUST034365,SALARY,170408
ACC129553,CUST021921,SALARY,287967
ACC129554,CUST024829,SALARY,274329
ACC129555,CUST041498,CURRENT,418311
ACC129556,CUST060609,SAVINGS,105210
ACC129557,CUST063094,SALARY,309712
ACC129558,CUST052846,SAVINGS,180390
ACC129559,CUST090290,SAVINGS,61838
ACC129560,CUST027176,SAVINGS,494124
ACC129561,CUST050981,CURRENT,204080
ACC129562,CUST001311,CURRENT,374380
ACC129563,CUST057454,CURRENT,418029
ACC129564,CUST068356,SAVINGS,252200
ACC129565,CUST003367,SAVINGS,462449
ACC129566,CUST061943,CURRENT,200086
ACC129567,CUST039843,SALARY,274148
ACC129568,CUST044429,SALARY,469640
ACC129569,CUST071690,SAVINGS,170804
ACC129570,CUST023181,SAVINGS,96276
ACC129571,CUST045421,CURRENT,476801
ACC129572,CUST000892,CURRENT,88513
ACC129573,CUST088228,CURRENT,30185
ACC129574,CUST050808,SALARY,202938
ACC129575,CUST004372,SAVINGS,187935
ACC129576,CUST073806,CURRENT,497378
ACC129577,CUST099556,CURRENT,116508
ACC129578,CUST005257,SALARY,104443
ACC129579,CUST067620,CURRENT,216434
ACC129580,CUST088990,CURRENT,25369
ACC129581,CUST090144,SALARY,468417
ACC129582,CUST095542,SALARY,172931
ACC129583,CUST047893,SAVINGS,488181
ACC129584,CUST065798,SAVINGS,169958
ACC129585,CUST023902,CURRENT,70975
ACC129586,CUST056137,CURRENT,428415
ACC129587,CUST066054,CURRENT,380441
ACC129588,CUST067730,CURRENT,448450
ACC129589,CUST067837,SAVINGS,54215
ACC129590,CUST039564,CURRENT,460858
ACC129591,CUST032239,SAVINGS,60689
ACC129592,CUST020603,SAVINGS,191549
ACC129593,CUST017256,SAVINGS,499995
ACC129594,CUST098030,SAVINGS,125941
ACC129595,CUST076977,SALARY,233757
ACC129596,CUST070406,SALARY,387498
ACC129597,CUST059894,SALARY,331022
ACC129598,CUST070876,CURRENT,185079
ACC129599,CUST088567,CURRENT,35808
ACC129600,CUST006868,CURRENT,370851
ACC129601,CUST079569,CURRENT,308561
ACC129602,CUST067852,SALARY,256771
ACC129603,CUST083748,CURRENT,293167
ACC129604,CUST082934,SALARY,318782
ACC129605,CUST093340,CURRENT,82071
ACC129606,CUST017816,SAVINGS,102092
ACC129607,CUST024517,SAVINGS,259658
ACC129608,CUST013194,CURRENT,435186
ACC129609,CUST029750,SALARY,354540
ACC129610,CUST021021,CURRENT,173255
ACC129611,CUST093716,SALARY,290924
ACC129612,CUST079816,SALARY,41064
ACC129613,CUST008487,CURRENT,411960
ACC129614,CUST010117,SALARY,404996
ACC129615,CUST051267,SALARY,372906
ACC129616,CUST060151,SALARY,72971
ACC129617,CUST012802,SALARY,64934
ACC129618,CUST024603,SALARY,342901
ACC129619,CUST028142,SAVINGS,129023
ACC129620,CUST082675,SAVINGS,287733
ACC129621,CUST053075,SAVINGS,345088
ACC129622,CUST029699,SALARY,212715
ACC129623,CUST020029,CURRENT,10029
ACC129624,CUST029400,CURRENT,131009
ACC129625,CUST064933,CURRENT,19903
ACC129626,CUST033790,SAVINGS,455418
ACC129627,CUST073672,SAVINGS,360015
ACC129628,CUST048117,CURRENT,150064
ACC129629,CUST086424,SALARY,170568
ACC129630,CUST058141,CURRENT,255606
ACC129631,CUST001559,SAVINGS,409342
ACC129632,CUST040700,SAVINGS,492446
ACC129633,CUST052971,SAVINGS,316389
ACC129634,CUST099604,SAVINGS,426483
ACC129635,CUST054854,CURRENT,187550
ACC129636,CUST022598,SALARY,397894
ACC129637,CUST079466,CURRENT,489976
ACC129638,CUST092907,SALARY,383202
ACC129639,CUST015266,SAVINGS,330752
ACC129640,CUST006890,CURRENT,319341
ACC129641,CUST057913,SALARY,406236
ACC129642,CUST073656,CURRENT,454788
ACC129643,CUST044323,CURRENT,199796
ACC129644,CUST079607,CURRENT,125792
ACC129645,CUST024362,SALARY,161949
ACC129646,CUST014046,CURRENT,498344
ACC129647,CUST001575,CURRENT,183951
ACC129648,CUST029861,CURRENT,487640
ACC129649,CUST014652,SALARY,117719
ACC129650,CUST080134,CURRENT,463660
ACC129651,CUST073587,CURRENT,377327
ACC129652,CUST048853,SAVINGS,450356
ACC129653,CUST088092,SALARY,150759
ACC129654,CUST090397,CURRENT,153775
ACC129655,CUST039034,SAVINGS,335150
ACC129656,CUST096934,SAVINGS,495837
ACC129657,CUST008319,SALARY,66868
ACC129658,CUST002875,CURRENT,37854
ACC129659,CUST065331,SAVINGS,392073
ACC129660,CUST003633,SAVINGS,271615
ACC129661,CUST040209,SAVINGS,345354
ACC129662,CUST056539,SAVINGS,259446
ACC129663,CUST086530,SALARY,382382
ACC129664,CUST097335,SAVINGS,100280
ACC129665,CUST042850,SALARY,106673
ACC129666,CUST072421,SAVINGS,183706
ACC129667,CUST020848,SAVINGS,124958
ACC129668,CUST038760,CURRENT,416173
ACC129669,CUST043988,CURRENT,5131
ACC129670,CUST071601,SAVINGS,331097
ACC129671,CUST078979,SALARY,282374
ACC129672,CUST000500,CURRENT,427552
ACC129673,CUST005381,SALARY,448451
ACC129674,CUST012181,SALARY,296607
ACC129675,CUST062801,SAVINGS,371994
ACC129676,CUST016785,CURRENT,311491
ACC129677,CUST045156,SAVINGS,148561
ACC129678,CUST040449,SAVINGS,320015
ACC129679,CUST089559,SALARY,172238
ACC129680,CUST080312,CURRENT,309753
ACC129681,CUST097258,SALARY,17075
ACC129682,CUST073035,SAVINGS,246807
ACC129683,CUST027677,SALARY,218238
ACC129684,CUST036198,CURRENT,374566
ACC129685,CUST062456,SALARY,375371
ACC129686,CUST053561,CURRENT,74685
ACC129687,CUST042827,CURRENT,255677
ACC129688,CUST083962,SALARY,40585
ACC129689,CUST032934,SALARY,59035
ACC129690,CUST002250,SAVINGS,422930
ACC129691,CUST029413,SALARY,264375
ACC129692,CUST068826,CURRENT,289989
ACC129693,CUST036877,CURRENT,44935
ACC129694,CUST025752,SALARY,459703
ACC129695,CUST083361,SAVINGS,369359
ACC129696,CUST092038,CURRENT,263138
ACC129697,CUST092287,SALARY,148083
ACC129698,CUST085376,SALARY,10335
ACC129699,CUST060095,CURRENT,90101
ACC129700,CUST039589,SAVINGS,185658
ACC129701,CUST031183,SAVINGS,450475
ACC129702,CUST060114,SALARY,428798
ACC129703,CUST048262,SAVINGS,103923
ACC129704,CUST075119,SALARY,285147
ACC129705,CUST008199,CURRENT,39494
ACC129706,CUST077649,SALARY,474626
ACC129707,CUST063605,CURRENT,396287
ACC129708,CUST004883,SALARY,68372
ACC129709,CUST043101,SALARY,409039
ACC129710,CUST092916,SALARY,469271
ACC129711,CUST068072,SAVINGS,72473
ACC129712,CUST006956,SALARY,55435
ACC129713,CUST057263,SALARY,298522
ACC129714,CUST090474,SALARY,340905
ACC129715,CUST049456,CURRENT,397065
ACC129716,CUST008158,CURRENT,86329
ACC129717,CUST033822,SALARY,364004
ACC129718,CUST045317,CURRENT,76437
ACC129719,CUST062528,SAVINGS,326685
ACC129720,CUST040070,SAVINGS,292815
ACC129721,CUST033616,CURRENT,121056
ACC129722,CUST028820,CURRENT,318759
ACC129723,CUST054585,SALARY,11016
ACC129724,CUST073487,SALARY,59492
ACC129725,CUST084166,CURRENT,159687
ACC129726,CUST051391,CURRENT,214094
ACC129727,CUST052610,SAVINGS,105019
ACC129728,CUST057928,SALARY,426257
ACC129729,CUST020317,CURRENT,287484
ACC129730,CUST000108,SAVINGS,174036
ACC129731,CUST011751,CURRENT,407371
ACC129732,CUST023184,CURRENT,224400
ACC129733,CUST032450,CURRENT,34521
ACC129734,CUST088055,SAVINGS,286846
ACC129735,CUST042021,CURRENT,453231
ACC129736,CUST004418,CURRENT,115726
ACC129737,CUST055230,SAVINGS,93790
ACC129738,CUST087200,SALARY,258285
ACC129739,CUST077917,SALARY,214494
ACC129740,CUST066926,SALARY,212763
ACC129741,CUST038486,SAVINGS,118299
ACC129742,CUST038329,SALARY,227888
ACC129743,CUST075612,CURRENT,48282
ACC129744,CUST060809,SALARY,103404
ACC129745,CUST025999,CURRENT,327961
ACC129746,CUST076278,SAVINGS,377287
ACC129747,CUST058024,CURRENT,341876
ACC129748,CUST027869,SAVINGS,310874
ACC129749,CUST026596,CURRENT,47241
ACC129750,CUST068704,CURRENT,167148
ACC129751,CUST016858,CURRENT,392814
ACC129752,CUST023340,SAVINGS,403155
ACC129753,CUST042789,SAVINGS,407305
ACC129754,CUST096685,CURRENT,48598
ACC129755,CUST051830,CURRENT,333586
ACC129756,CUST090462,CURRENT,277307
ACC129757,CUST086324,SALARY,171991
ACC129758,CUST049819,SALARY,490807
ACC129759,CUST008995,CURRENT,405375
ACC129760,CUST011456,SAVINGS,283693
ACC129761,CUST089539,CURRENT,70294
ACC129762,CUST007791,CURRENT,293382
ACC129763,CUST026875,SAVINGS,318065
ACC129764,CUST047589,CURRENT,283135
ACC129765,CUST062397,CURRENT,295502
ACC129766,CUST068004,SAVINGS,236197
ACC129767,CUST002891,CURRENT,351627
ACC129768,CUST074537,SAVINGS,170657
ACC129769,CUST046932,CURRENT,216748
ACC129770,CUST087964,SALARY,8074
ACC129771,CUST090233,SALARY,185264
ACC129772,CUST032742,CURRENT,362812
ACC129773,CUST027333,SAVINGS,371793
ACC129774,CUST055733,SALARY,102422
ACC129775,CUST073130,SAVINGS,179123
ACC129776,CUST007302,SAVINGS,22511
ACC129777,CUST083242,SALARY,337680
ACC129778,CUST000973,CURRENT,191495
ACC129779,CUST086567,SAVINGS,9985
ACC129780,CUST012020,CURRENT,187774
ACC129781,CUST031465,SALARY,488433
ACC129782,CUST067501,SALARY,93507
ACC129783,CUST017887,SAVINGS,72873
ACC129784,CUST015225,CURRENT,101019
ACC129785,CUST096219,SALARY,86567
ACC129786,CUST030536,SAVINGS,448224
ACC129787,CUST077734,CURRENT,107173
ACC129788,CUST071383,SALARY,409163
ACC129789,CUST082642,SAVINGS,70117
ACC129790,CUST019167,SALARY,343673
ACC129791,CUST047761,SAVINGS,412173
ACC129792,CUST079554,CURRENT,481897
ACC129793,CUST031509,SAVINGS,245737
ACC129794,CUST022720,SALARY,256230
ACC129795,CUST007462,SAVINGS,261770
ACC129796,CUST029228,SAVINGS,296988
ACC129797,CUST047924,SAVINGS,290903
ACC129798,CUST005591,CURRENT,49666
ACC129799,CUST096491,CURRENT,7215
ACC129800,CUST060954,SALARY,485418
ACC129801,CUST037560,SAVINGS,431948
ACC129802,CUST061312,SALARY,107355
ACC129803,CUST035591,SAVINGS,57463
ACC129804,CUST076569,SAVINGS,439396
ACC129805,CUST096298,CURRENT,359313
ACC129806,CUST066000,SALARY,78102
ACC129807,CUST063096,SAVINGS,315943
ACC129808,CUST060475,SAVINGS,243384
ACC129809,CUST068515,SALARY,59361
ACC129810,CUST013942,CURRENT,417204
ACC129811,CUST064232,CURRENT,398526
ACC129812,CUST052489,SALARY,113149
ACC129813,CUST007845,SALARY,400217
ACC129814,CUST076717,SAVINGS,446036
ACC129815,CUST075934,CURRENT,488339
ACC129816,CUST053050,CURRENT,36738
ACC129817,CUST075342,SALARY,431783
ACC129818,CUST007769,CURRENT,228670
ACC129819,CUST058218,CURRENT,2337
ACC129820,CUST049437,CURRENT,65343
ACC129821,CUST007934,SALARY,172628
ACC129822,CUST071847,SAVINGS,283118
ACC129823,CUST014770,CURRENT,395351
ACC129824,CUST056325,SAVINGS,276656
ACC129825,CUST057862,CURRENT,491164
ACC129826,CUST035909,SALARY,489656
ACC129827,CUST039497,CURRENT,282745
ACC129828,CUST022423,SAVINGS,144969
ACC129829,CUST036896,SALARY,378061
ACC129830,CUST051779,SALARY,254092
ACC129831,CUST055209,SALARY,45198
ACC129832,CUST061988,SAVINGS,225613
ACC129833,CUST057479,CURRENT,458044
ACC129834,CUST015172,CURRENT,313090
ACC129835,CUST008595,CURRENT,142828
ACC129836,CUST037002,SALARY,357563
ACC129837,CUST029150,SALARY,433652
ACC129838,CUST030785,SAVINGS,344633
ACC129839,CUST079210,SAVINGS,434816
ACC129840,CUST090949,SALARY,361236
ACC129841,CUST038549,CURRENT,460535
ACC129842,CUST067917,SAVINGS,105630
ACC129843,CUST026644,CURRENT,476123
ACC129844,CUST038767,CURRENT,336283
ACC129845,CUST049687,CURRENT,83032
ACC129846,CUST001636,SAVINGS,95038
ACC129847,CUST059825,CURRENT,407068
ACC129848,CUST075323,SAVINGS,487891
ACC129849,CUST081768,SALARY,20760
ACC129850,CUST082115,SALARY,255323
ACC129851,CUST053054,SAVINGS,134228
ACC129852,CUST075294,SAVINGS,150309
ACC129853,CUST032450,SAVINGS,488721
ACC129854,CUST005280,SALARY,21524
ACC129855,CUST057599,SALARY,103455
ACC129856,CUST018071,SAVINGS,413860
ACC129857,CUST067827,SAVINGS,466622
ACC129858,CUST011559,SAVINGS,30176
ACC129859,CUST046754,CURRENT,266493
ACC129860,CUST042406,CURRENT,448796
ACC129861,CUST050029,SALARY,151106
ACC129862,CUST047057,SALARY,465244
ACC129863,CUST072521,SALARY,454986
ACC129864,CUST011245,CURRENT,475622
ACC129865,CUST018418,SAVINGS,225571
ACC129866,CUST049092,CURRENT,225102
ACC129867,CUST051313,CURRENT,177516
ACC129868,CUST053076,SALARY,196960
ACC129869,CUST037532,SAVINGS,319190
ACC129870,CUST050474,SAVINGS,1550
ACC129871,CUST016428,SAVINGS,290331
ACC129872,CUST067691,SALARY,139215
ACC129873,CUST014691,CURRENT,136179
ACC129874,CUST075869,CURRENT,426675
ACC129875,CUST025227,SAVINGS,374118
ACC129876,CUST071565,SALARY,213143
ACC129877,CUST083282,SALARY,334576
ACC129878,CUST096731,SALARY,105339
ACC129879,CUST054587,CURRENT,276346
ACC129880,CUST067314,SALARY,441559
ACC129881,CUST083216,SAVINGS,225796
ACC129882,CUST003620,SAVINGS,196980
ACC129883,CUST019157,SALARY,375146
ACC129884,CUST073780,CURRENT,199287
ACC129885,CUST022080,SAVINGS,384450
ACC129886,CUST017979,SALARY,208077
ACC129887,CUST029051,SAVINGS,471252
ACC129888,CUST058861,SALARY,181878
ACC129889,CUST087616,CURRENT,484815
ACC129890,CUST049172,SALARY,44022
ACC129891,CUST088460,SAVINGS,128572
ACC129892,CUST090958,CURRENT,307451
ACC129893,CUST050076,SALARY,171865
ACC129894,CUST022197,CURRENT,229308
ACC129895,CUST062077,SAVINGS,355227
ACC129896,CUST058167,CURRENT,175980
ACC129897,CUST056058,CURRENT,102642
ACC129898,CUST034845,SALARY,353545
ACC129899,CUST047128,CURRENT,71968
ACC129900,CUST058582,CURRENT,63423
ACC129901,CUST055991,CURRENT,108407
ACC129902,CUST068651,SAVINGS,11407
ACC129903,CUST052753,SAVINGS,341391
ACC129904,CUST004564,SAVINGS,316936
ACC129905,CUST044092,SALARY,427794
ACC129906,CUST011555,CURRENT,398879
ACC129907,CUST095135,SAVINGS,103517
ACC129908,CUST044662,SAVINGS,495015
ACC129909,CUST090004,CURRENT,63948
ACC129910,CUST054533,SAVINGS,25938
ACC129911,CUST092795,SALARY,392224
ACC129912,CUST065828,SAVINGS,71208
ACC129913,CUST006878,CURRENT,54715
ACC129914,CUST073595,SAVINGS,213424
ACC129915,CUST058756,SALARY,466663
ACC129916,CUST077317,SAVINGS,404590
ACC129917,CUST052871,CURRENT,132157
ACC129918,CUST031504,SALARY,450065
ACC129919,CUST006215,SAVINGS,485991
ACC129920,CUST014669,CURRENT,401813
ACC129921,CUST067147,SALARY,416271
ACC129922,CUST009721,CURRENT,196233
ACC129923,CUST078414,CURRENT,282741
ACC129924,CUST006649,SALARY,467590
ACC129925,CUST022506,SALARY,224512
ACC129926,CUST068285,SAVINGS,137126
ACC129927,CUST052727,SALARY,25693
ACC129928,CUST039116,SALARY,218205
ACC129929,CUST071623,SAVINGS,281294
ACC129930,CUST068514,SAVINGS,480687
ACC129931,CUST020728,CURRENT,324084
ACC129932,CUST076921,SAVINGS,198742
ACC129933,CUST001362,SAVINGS,309089
ACC129934,CUST099640,CURRENT,293950
ACC129935,CUST081207,SALARY,379312
ACC129936,CUST028333,CURRENT,448994
ACC129937,CUST035712,CURRENT,135788
ACC129938,CUST007952,CURRENT,136786
ACC129939,CUST055274,CURRENT,395962
ACC129940,CUST025525,SALARY,65407
ACC129941,CUST015978,SALARY,77125
ACC129942,CUST062229,SALARY,392088
ACC129943,CUST058182,CURRENT,352794
ACC129944,CUST011295,CURRENT,42220
ACC129945,CUST018546,CURRENT,341204
ACC129946,CUST092029,SAVINGS,116964
ACC129947,CUST018354,CURRENT,149245
ACC129948,CUST044920,CURRENT,148801
ACC129949,CUST072948,SAVINGS,207196
ACC129950,CUST028557,SALARY,200201
ACC129951,CUST019754,CURRENT,79575
ACC129952,CUST067441,SALARY,441051
ACC129953,CUST089462,CURRENT,38805
ACC129954,CUST087314,CURRENT,202367
ACC129955,CUST090342,SAVINGS,287242
ACC129956,CUST022457,SALARY,3027
ACC129957,CUST065971,SAVINGS,319679
ACC129958,CUST058530,SALARY,216085
ACC129959,CUST053056,SALARY,66090
ACC129960,CUST035924,CURRENT,267990
ACC129961,CUST057907,SAVINGS,122866
ACC129962,CUST031008,CURRENT,320957
ACC129963,CUST042037,SAVINGS,312791
ACC129964,CUST049189,SALARY,38718
ACC129965,CUST089860,SALARY,464238
ACC129966,CUST087519,SALARY,135006
ACC129967,CUST052496,SAVINGS,85679
ACC129968,CUST024799,SAVINGS,233031
ACC129969,CUST011957,SAVINGS,371601
ACC129970,CUST049050,SAVINGS,278922
ACC129971,CUST072759,CURRENT,455476
ACC129972,CUST000212,SAVINGS,393503
ACC129973,CUST018008,CURRENT,384264
ACC129974,CUST019681,SALARY,396307
ACC129975,CUST026816,SALARY,426897
ACC129976,CUST087504,SAVINGS,312417
ACC129977,CUST009401,CURRENT,115998
ACC129978,CUST076413,SAVINGS,3974
ACC129979,CUST044711,SAVINGS,191814
ACC129980,CUST073933,SALARY,372540
ACC129981,CUST030138,SALARY,277568
ACC129982,CUST072650,SAVINGS,498119
ACC129983,CUST039932,CURRENT,280870
ACC129984,CUST000406,SAVINGS,370822
ACC129985,CUST099250,SAVINGS,34919
ACC129986,CUST014708,CURRENT,371340
ACC129987,CUST066527,SALARY,130409
ACC129988,CUST046251,CURRENT,473890
ACC129989,CUST074467,SAVINGS,366644
ACC129990,CUST067301,SALARY,125198
ACC129991,CUST096102,CURRENT,145002
ACC129992,CUST032893,SALARY,55100
ACC129993,CUST051245,CURRENT,219370
ACC129994,CUST086571,SAVINGS,338384
ACC129995,CUST082387,CURRENT,203270
ACC129996,CUST050424,CURRENT,355075
ACC129997,CUST098442,SAVINGS,124869
ACC129998,CUST045737,SALARY,442967
ACC129999,CUST007122,CURRENT,202121
ACC130000,CUST046906,CURRENT,160104
ACC130001,CUST034600,SALARY,401258
ACC130002,CUST071018,SALARY,118164
ACC130003,CUST062252,SALARY,114161
ACC130004,CUST082632,CURRENT,467664
ACC130005,CUST059306,CURRENT,87269
ACC130006,CUST069045,CURRENT,268479
ACC130007,CUST004062,SAVINGS,84677
ACC130008,CUST082994,SALARY,137731
ACC130009,CUST059585,SALARY,365414
ACC130010,CUST040196,SALARY,274779
ACC130011,CUST014025,CURRENT,300350
ACC130012,CUST066830,SAVINGS,337933
ACC130013,CUST064691,SALARY,107400
ACC130014,CUST040524,SAVINGS,241989
ACC130015,CUST002787,SAVINGS,18108
ACC130016,CUST000128,SALARY,149516
ACC130017,CUST051981,CURRENT,226700
ACC130018,CUST033279,SAVINGS,346630
ACC130019,CUST088097,SAVINGS,409052
ACC130020,CUST030052,SAVINGS,116051
ACC130021,CUST044153,SALARY,140589
ACC130022,CUST044181,CURRENT,237065
ACC130023,CUST052675,CURRENT,212925
ACC130024,CUST037439,SAVINGS,221714
ACC130025,CUST020297,CURRENT,459882
ACC130026,CUST022451,SALARY,256228
ACC130027,CUST067498,CURRENT,470162
ACC130028,CUST089753,SALARY,166876
ACC130029,CUST097371,SALARY,84561
ACC130030,CUST088147,SAVINGS,465263
ACC130031,CUST054945,SALARY,488633
ACC130032,CUST050366,SALARY,155294
ACC130033,CUST002911,SALARY,8007
ACC130034,CUST077142,SAVINGS,393428
ACC130035,CUST053193,SAVINGS,372325
ACC130036,CUST014489,SAVINGS,380449
ACC130037,CUST002528,CURRENT,354634
ACC130038,CUST087588,CURRENT,152672
ACC130039,CUST044266,CURRENT,163786
ACC130040,CUST071560,SAVINGS,72001
ACC130041,CUST007134,SAVINGS,94649
ACC130042,CUST077582,SAVINGS,415518
ACC130043,CUST040864,CURRENT,499654
ACC130044,CUST015753,CURRENT,200680
ACC130045,CUST085042,SAVINGS,263382
ACC130046,CUST062658,SALARY,26649
ACC130047,CUST064609,SALARY,39641
ACC130048,CUST030313,SALARY,72668
ACC130049,CUST075624,SALARY,80148
ACC130050,CUST035001,SALARY,178477
ACC130051,CUST062676,SAVINGS,406934
ACC130052,CUST086648,SAVINGS,405246
ACC130053,CUST029940,SALARY,453679
ACC130054,CUST005834,SALARY,466743
ACC130055,CUST009235,CURRENT,357960
ACC130056,CUST073919,CURRENT,46198
ACC130057,CUST071729,CURRENT,407948
ACC130058,CUST041199,CURRENT,160996
ACC130059,CUST006766,SAVINGS,64149
ACC130060,CUST080530,CURRENT,197051
ACC130061,CUST041252,SALARY,235201
ACC130062,CUST054157,SALARY,428851
ACC130063,CUST057676,SAVINGS,16282
ACC130064,CUST015227,CURRENT,290545
ACC130065,CUST003457,SAVINGS,227070
ACC130066,CUST061249,SALARY,205830
ACC130067,CUST041647,CURRENT,25757
ACC130068,CUST005717,SAVINGS,6544
ACC130069,CUST084619,SALARY,134223
ACC130070,CUST077635,CURRENT,460714
ACC130071,CUST004139,SALARY,273911
ACC130072,CUST078397,SALARY,73500
ACC130073,CUST046721,CURRENT,214498
ACC130074,CUST050458,SAVINGS,233997
ACC130075,CUST074213,SALARY,43800
ACC130076,CUST022253,SALARY,6886
ACC130077,CUST000918,SALARY,92932
ACC130078,CUST090408,SALARY,282666
ACC130079,CUST094750,CURRENT,273844
ACC130080,CUST006074,SAVINGS,121736
ACC130081,CUST056743,SALARY,178666
ACC130082,CUST058742,CURRENT,188685
ACC130083,CUST088353,SAVINGS,99895
ACC130084,CUST017727,SAVINGS,245293
ACC130085,CUST084834,SALARY,496649
ACC130086,CUST058932,CURRENT,5072
ACC130087,CUST046877,SALARY,263512
ACC130088,CUST087259,SALARY,235131
ACC130089,CUST033168,SAVINGS,219737
ACC130090,CUST018291,SAVINGS,407407
ACC130091,CUST085962,CURRENT,326727
ACC130092,CUST069846,CURRENT,408664
ACC130093,CUST048434,SALARY,429658
ACC130094,CUST002844,CURRENT,79663
ACC130095,CUST034016,SALARY,212200
ACC130096,CUST042606,CURRENT,456635
ACC130097,CUST074484,SALARY,270682
ACC130098,CUST039146,SAVINGS,323359
ACC130099,CUST027584,SALARY,38898
ACC130100,CUST023901,SALARY,80354
ACC130101,CUST015439,SALARY,472863
ACC130102,CUST002230,SAVINGS,259200
ACC130103,CUST069856,SAVINGS,157436
ACC130104,CUST017157,SALARY,305834
ACC130105,CUST069881,CURRENT,391883
ACC130106,CUST039619,SALARY,30527
ACC130107,CUST062743,SALARY,65168
ACC130108,CUST015234,SAVINGS,157405
ACC130109,CUST025267,SAVINGS,355160
ACC130110,CUST091566,SALARY,83811
ACC130111,CUST044156,CURRENT,456459
ACC130112,CUST092174,SALARY,223139
ACC130113,CUST016603,SAVINGS,397388
ACC130114,CUST017603,CURRENT,382642
ACC130115,CUST052714,SAVINGS,421177
ACC130116,CUST082848,CURRENT,410057
ACC130117,CUST034605,SAVINGS,191970
ACC130118,CUST005193,SALARY,184267
ACC130119,CUST019304,CURRENT,328101
ACC130120,CUST074571,CURRENT,221987
ACC130121,CUST036083,CURRENT,219284
ACC130122,CUST010641,SAVINGS,13229
ACC130123,CUST028884,CURRENT,111202
ACC130124,CUST027556,CURRENT,75895
ACC130125,CUST039151,SALARY,131371
ACC130126,CUST058740,SALARY,255079
ACC130127,CUST089263,SAVINGS,349219
ACC130128,CUST004973,SAVINGS,132448
ACC130129,CUST041766,SALARY,154924
ACC130130,CUST050446,CURRENT,232988
ACC130131,CUST060784,CURRENT,325368
ACC130132,CUST055254,SALARY,453338
ACC130133,CUST024007,CURRENT,277072
ACC130134,CUST077743,SALARY,466940
ACC130135,CUST032482,SAVINGS,140904
ACC130136,CUST036490,SALARY,469701
ACC130137,CUST089929,SALARY,250062
ACC130138,CUST048167,SALARY,174901
ACC130139,CUST037793,SAVINGS,266708
ACC130140,CUST090853,CURRENT,427967
ACC130141,CUST062278,CURRENT,448661
ACC130142,CUST027767,SAVINGS,217145
ACC130143,CUST040702,CURRENT,77170
ACC130144,CUST029373,CURRENT,293872
ACC130145,CUST051643,CURRENT,406205
ACC130146,CUST063850,CURRENT,69992
ACC130147,CUST022469,SALARY,451518
ACC130148,CUST017072,SAVINGS,319787
ACC130149,CUST000651,SAVINGS,290859
ACC130150,CUST080742,CURRENT,81696
ACC130151,CUST090855,CURRENT,416642
ACC130152,CUST027550,SAVINGS,57064
ACC130153,CUST061429,SALARY,214243
ACC130154,CUST040882,SALARY,396536
ACC130155,CUST000163,CURRENT,188140
ACC130156,CUST042253,CURRENT,50173
ACC130157,CUST064494,CURRENT,281995
ACC130158,CUST013204,SAVINGS,61939
ACC130159,CUST077849,SAVINGS,89675
ACC130160,CUST038302,CURRENT,422352
ACC130161,CUST079576,CURRENT,211897
ACC130162,CUST070070,SAVINGS,9904
ACC130163,CUST043990,CURRENT,321262
ACC130164,CUST074786,CURRENT,338738
ACC130165,CUST038558,SAVINGS,241760
ACC130166,CUST074811,SAVINGS,309432
ACC130167,CUST049219,SALARY,244933
ACC130168,CUST042263,SALARY,389174
ACC130169,CUST022800,SAVINGS,49780
ACC130170,CUST084478,SAVINGS,324055
ACC130171,CUST008709,CURRENT,290413
ACC130172,CUST016505,CURRENT,241162
ACC130173,CUST085880,SAVINGS,485167
ACC130174,CUST091940,SALARY,483109
ACC130175,CUST095560,SAVINGS,56450
ACC130176,CUST059981,SAVINGS,376415
ACC130177,CUST030874,SALARY,9508
ACC130178,CUST033574,CURRENT,102713
ACC130179,CUST001566,CURRENT,261890
ACC130180,CUST090847,SAVINGS,10449
ACC130181,CUST097657,SAVINGS,95781
ACC130182,CUST027962,SAVINGS,251132
ACC130183,CUST028509,SAVINGS,172704
ACC130184,CUST063645,SALARY,4621
ACC130185,CUST021987,CURRENT,72147
ACC130186,CUST030721,SAVINGS,144966
ACC130187,CUST085869,CURRENT,280251
ACC130188,CUST069981,CURRENT,275339
ACC130189,CUST008748,CURRENT,115906
ACC130190,CUST082392,SALARY,123308
ACC130191,CUST092631,SAVINGS,391954
ACC130192,CUST071377,SALARY,406836
ACC130193,CUST001074,SAVINGS,448233
ACC130194,CUST006145,CURRENT,436722
ACC130195,CUST096927,SALARY,187660
ACC130196,CUST008822,CURRENT,497147
ACC130197,CUST048300,SAVINGS,29890
ACC130198,CUST094802,SAVINGS,194222
ACC130199,CUST003806,SALARY,126960
ACC130200,CUST015596,SALARY,170510
ACC130201,CUST096707,CURRENT,68171
ACC130202,CUST074283,SALARY,169837
ACC130203,CUST082930,SAVINGS,421179
ACC130204,CUST065952,SALARY,459189
